Month,State,Model,Price_Per_Unit_INR,GNP_INR,Import_Duties_INR,Units_Sold
2015-12-02,Sikkim,Inspiron 15,35814.58,829293877785.46,1491.09,239
2015-12-03,Tripura,Inspiron 15,52109.21,966849367015.53,6395.15,157
2015-12-04,Rajasthan,Inspiron 15,49073.16,801200741345.74,9121.63,180
2015-12-05,Gujarat,Inspiron 15,44483.48,329947500921.87,4448.94,183
2015-12-06,Assam,Inspiron 15,36956.68,896000801356.2,2946.99,227
2015-12-07,Assam,Inspiron 15,44832.32,1527238290835.99,4983.2,197
2015-12-08,Meghalaya,Inspiron 15,44469.44,234914562613.19,1435.26,187
2015-12-09,Assam,Inspiron 15,38464.04,252342026755.62,8384.39,207
2015-12-10,Rajasthan,Inspiron 15,43677.03,774065454488.37,8437.07,215
2015-12-11,Manipur,Inspiron 15,42970.09,1889278852075.96,6292.0,226
2015-12-12,Delhi,Inspiron 15,47317.0,1370288028773.54,4177.93,206
2015-12-13,Madhya Pradesh,Inspiron 15,47701.87,1389472917677.87,8198.05,185
2015-12-14,Gujarat,Inspiron 15,35906.08,787647982591.94,5992.18,214
2015-12-15,Telangana,Inspiron 15,42492.25,1227955503296.22,8433.39,234
2015-12-16,Meghalaya,Inspiron 15,47517.2,119249249652.71,6683.13,154
2015-12-17,Tripura,Inspiron 15,45062.73,1308582488178.13,8059.65,171
2015-12-18,Tripura,Inspiron 15,52129.8,1835245200394.85,6387.07,175
2015-12-19,Madhya Pradesh,Inspiron 15,48173.87,1263889589855.16,4727.27,187
2015-12-20,Andhra Pradesh,Inspiron 15,38258.69,1760027327586.06,9621.51,229
2015-12-21,Nagaland,Inspiron 15,36411.37,1475548805385.58,5870.02,218
2015-12-22,Arunachal Pradesh,Inspiron 15,47848.39,329060991167.01,6445.81,184
2015-12-23,Andhra Pradesh,Inspiron 15,35530.23,1814661283843.1,2984.39,234
2015-12-24,Uttar Pradesh,Inspiron 15,46715.51,226243304275.97,6630.86,190
2015-12-25,West Bengal,Inspiron 15,53804.6,1114538197840.75,6144.47,169
2015-12-26,Himachal Pradesh,Inspiron 15,46509.48,370060535207.57,2663.55,172
2015-12-27,Telangana,Inspiron 15,42763.4,122242560388.72,1536.28,179
2015-12-28,Karnataka,Inspiron 15,47865.76,901865094242.51,6439.23,189
2015-12-29,Manipur,Inspiron 15,44165.06,660577344542.9,7873.23,211
2015-12-30,Tripura,Inspiron 15,45912.34,1023400938215.45,5710.61,191
2015-12-31,Madhya Pradesh,Inspiron 15,53829.3,1196679784795.65,3040.95,190
2016-01-01,Chhattisgarh,Inspiron 15,42722.05,183104237387.0,6998.7,181
2016-01-02,Karnataka,Inspiron 15,54223.81,333706260735.12,1720.95,178
2016-01-03,Delhi,Inspiron 15,53107.01,1161420553255.81,4976.5,159
2016-01-04,Telangana,Inspiron 15,38915.82,752017971028.05,2470.3,231
2016-01-05,Telangana,Inspiron 15,36387.23,1485429626343.95,2660.13,224
2016-01-06,Himachal Pradesh,Inspiron 15,37015.56,1339354132324.69,2820.65,227
2016-01-07,Tamil Nadu,Inspiron 15,35364.44,1706648289680.82,4480.36,221
2016-01-08,Sikkim,Inspiron 15,36888.86,1415736370671.53,1460.35,248
2016-01-09,Karnataka,Inspiron 15,48660.14,916869047041.28,4580.14,187
2016-01-10,Odisha,Inspiron 15,36423.77,1378636582549.42,5605.37,245
2016-01-11,Punjab,Inspiron 15,41379.51,623224231085.3,5349.65,175
2016-01-12,Kerala,Inspiron 15,51897.51,681995647678.6,4445.06,197
2016-01-13,Rajasthan,Inspiron 15,35465.44,1599071803849.51,8552.32,227
2016-01-14,Andhra Pradesh,Inspiron 15,51289.37,948197081163.01,2307.94,174
2016-01-15,Arunachal Pradesh,Inspiron 15,40637.1,1616922646984.87,5551.27,217
2016-01-16,West Bengal,Inspiron 15,37363.3,1662602509969.73,1558.37,229
2016-01-17,Mizoram,Inspiron 15,48934.74,1729368441556.44,1640.4,201
2016-01-18,Gujarat,Inspiron 15,47578.86,1841606948098.29,6164.79,212
2016-01-19,Manipur,Inspiron 15,52549.44,918871918975.26,6094.17,160
2016-01-20,Mizoram,Inspiron 15,49701.42,705846954810.16,8902.3,181
2016-01-21,Andhra Pradesh,Inspiron 15,51069.62,1206177618528.82,6020.86,188
2016-01-22,Chhattisgarh,Inspiron 15,40640.69,805227604531.49,9638.12,192
2016-01-23,Rajasthan,Inspiron 15,38548.79,1242040916920.44,1438.25,208
2016-01-24,West Bengal,Inspiron 15,50012.3,1440613139023.27,1882.07,176
2016-01-25,Madhya Pradesh,Inspiron 15,51136.69,1407969535135.06,1396.59,185
2016-01-26,Goa,Inspiron 15,54810.1,811650485338.23,2667.49,184
2016-01-27,Haryana,Inspiron 15,43252.35,417034383227.63,5871.43,189
2016-01-28,Jharkhand,Inspiron 15,42440.36,918005743078.19,6810.15,210
2016-01-29,Andhra Pradesh,Inspiron 15,50528.26,370928873755.63,1410.27,167
2016-01-30,Manipur,Inspiron 15,41816.07,1791184366849.24,9513.74,200
2016-01-31,Telangana,Inspiron 15,53615.15,757167175401.93,8579.49,155
2016-02-01,Jharkhand,Inspiron 15,52168.26,393473519724.32,3669.51,121
2016-02-02,Telangana,Inspiron 15,43579.88,148350743820.93,1694.69,156
2016-02-03,Mizoram,Inspiron 15,50017.42,1327062533944.32,2528.98,146
2016-02-04,Himachal Pradesh,Inspiron 15,50090.86,1310114403164.01,2142.5,140
2016-02-05,Haryana,Inspiron 15,37062.48,747147916504.45,2109.55,161
2016-02-06,Kerala,Inspiron 15,53051.06,236252588810.54,5667.06,119
2016-02-07,Gujarat,Inspiron 15,45105.05,878294900300.94,3212.63,154
2016-02-08,Delhi,Inspiron 15,51529.15,691313240620.45,4223.26,149
2016-02-09,Sikkim,Inspiron 15,41400.99,1386529215496.52,9905.55,151
2016-02-10,Himachal Pradesh,Inspiron 15,52910.46,1250980573960.11,7158.83,138
2016-02-11,Rajasthan,Inspiron 15,42784.03,792728083575.33,9540.83,146
2016-02-12,Arunachal Pradesh,Inspiron 15,35216.75,513995853084.48,2283.01,174
2016-02-13,Manipur,Inspiron 15,53107.64,1977268335695.62,4439.26,145
2016-02-14,Odisha,Inspiron 15,36825.73,962603080272.62,5992.59,166
2016-02-15,Uttarakhand,Inspiron 15,41386.27,1407721047982.45,1690.82,190
2016-02-16,Manipur,Inspiron 15,54001.24,367050638398.89,1037.69,122
2016-02-17,Jharkhand,Inspiron 15,54012.14,1022620429352.86,7033.91,130
2016-02-18,Andhra Pradesh,Inspiron 15,46468.76,152319767751.98,6776.38,138
2016-02-19,Himachal Pradesh,Inspiron 15,47636.74,1060364724029.85,4697.1,148
2016-02-20,Goa,Inspiron 15,43968.91,1931633073523.63,5406.8,155
2016-02-21,Jharkhand,Inspiron 15,40864.22,829992754673.02,4738.99,171
2016-02-22,Meghalaya,Inspiron 15,41573.29,174092423892.33,1216.05,158
2016-02-23,Maharashtra,Inspiron 15,48450.37,158816002746.75,4018.34,131
2016-02-24,Punjab,Inspiron 15,50047.49,837174843899.05,2593.74,149
2016-02-25,Haryana,Inspiron 15,50831.58,404047379280.07,1885.82,134
2016-02-26,Rajasthan,Inspiron 15,50792.36,144368983023.55,9610.48,122
2016-02-27,Jharkhand,Inspiron 15,36824.12,1536805866505.34,6394.24,200
2016-02-28,Delhi,Inspiron 15,44888.41,971193716875.59,7557.91,143
2016-02-29,Bihar,Inspiron 15,36151.18,649565066748.04,3838.27,179
2016-03-01,Chhattisgarh,Inspiron 15,45990.58,1810158047731.31,4538.32,166
2016-03-02,Jharkhand,Inspiron 15,43830.61,320664024381.0,3132.32,137
2016-03-03,Arunachal Pradesh,Inspiron 15,52754.08,1916245775015.11,1872.69,135
2016-03-04,Assam,Inspiron 15,42018.3,696536763016.97,2611.28,157
2016-03-05,Uttar Pradesh,Inspiron 15,37341.34,1787966977386.49,8177.63,185
2016-03-06,Sikkim,Inspiron 15,37859.83,1245591465310.98,7097.91,177
2016-03-07,Gujarat,Inspiron 15,50230.21,1670743983508.83,5922.36,141
2016-03-08,Bihar,Inspiron 15,47364.36,1969625010099.88,5275.81,178
2016-03-09,Uttar Pradesh,Inspiron 15,37022.45,647970331855.62,9301.91,171
2016-03-10,Assam,Inspiron 15,36682.14,1926157422274.43,1654.61,185
2016-03-11,Jharkhand,Inspiron 15,49019.38,840015600314.6,3525.41,132
2016-03-12,West Bengal,Inspiron 15,36455.26,832472619000.15,4149.44,191
2016-03-13,Haryana,Inspiron 15,51437.2,746735498083.56,8041.83,124
2016-03-14,Meghalaya,Inspiron 15,49124.84,1128674453960.41,9932.63,155
2016-03-15,Andhra Pradesh,Inspiron 15,36626.98,392875582039.13,3166.03,168
2016-03-16,Arunachal Pradesh,Inspiron 15,36696.75,1152051822180.22,8868.77,163
2016-03-17,Kerala,Inspiron 15,54732.79,1129239143579.01,8475.6,108
2016-03-18,Nagaland,Inspiron 15,42485.42,1547613443949.25,3021.92,177
2016-03-19,Bihar,Inspiron 15,42412.84,1683934927681.41,4593.99,163
2016-03-20,Telangana,Inspiron 15,51255.99,936838565593.61,4687.06,138
2016-03-21,Uttar Pradesh,Inspiron 15,53944.97,674433173767.84,9803.99,116
2016-03-22,Meghalaya,Inspiron 15,54720.02,592736304902.48,2628.03,120
2016-03-23,Karnataka,Inspiron 15,50067.56,469785289739.26,8192.42,124
2016-03-24,Punjab,Inspiron 15,42525.19,209530406178.15,4007.73,146
2016-03-25,Jharkhand,Inspiron 15,36670.01,750651159785.96,7577.83,155
2016-03-26,Kerala,Inspiron 15,50542.94,613470615048.49,4780.1,130
2016-03-27,Madhya Pradesh,Inspiron 15,46168.08,1936193033146.17,6205.24,163
2016-03-28,Assam,Inspiron 15,43484.44,1159646769875.08,8493.51,157
2016-03-29,Tamil Nadu,Inspiron 15,53127.09,759826374157.96,8237.49,124
2016-03-30,Himachal Pradesh,Inspiron 15,37223.95,1202888441888.02,8797.81,173
2016-03-31,Nagaland,Inspiron 15,44852.5,364473732556.82,1536.56,148
2016-04-01,Uttarakhand,Inspiron 15,35227.07,943683123484.19,7228.45,168
2016-04-02,Uttar Pradesh,Inspiron 15,44373.21,1289845210700.02,2259.89,153
2016-04-03,Tamil Nadu,Inspiron 15,36126.07,1028905880405.66,4742.37,173
2016-04-04,Maharashtra,Inspiron 15,37376.36,863379721243.22,5937.3,174
2016-04-05,Punjab,Inspiron 15,37350.52,1988311938909.43,4624.66,188
2016-04-06,Maharashtra,Inspiron 15,47984.21,1772598048082.96,5676.51,172
2016-04-07,Punjab,Inspiron 15,49920.9,1284471320502.94,9968.74,146
2016-04-08,Delhi,Inspiron 15,46667.38,1181816986246.34,2216.96,145
2016-04-09,Chhattisgarh,Inspiron 15,54243.45,1279254911666.71,7079.1,144
2016-04-10,Gujarat,Inspiron 15,42497.41,482493004862.62,4564.01,167
2016-04-11,Sikkim,Inspiron 15,40714.24,850761712202.21,2197.09,161
2016-04-12,Odisha,Inspiron 15,52371.98,174973112492.71,2428.63,133
2016-04-13,Andhra Pradesh,Inspiron 15,39471.92,1003537471224.97,9543.46,174
2016-04-14,Odisha,Inspiron 15,54264.45,1131746709519.56,8916.41,145
2016-04-15,Uttar Pradesh,Inspiron 15,35243.09,532724498596.1,9163.38,167
2016-04-16,Delhi,Inspiron 15,54397.58,1931654809614.48,9923.79,130
2016-04-17,Meghalaya,Inspiron 15,35863.2,1827963760780.76,2874.84,174
2016-04-18,Tripura,Inspiron 15,52822.86,1472072147366.22,4198.95,139
2016-04-19,Assam,Inspiron 15,45554.02,1113434594654.19,7022.97,153
2016-04-20,Maharashtra,Inspiron 15,54859.3,1752941403330.6,5354.22,141
2016-04-21,Chhattisgarh,Inspiron 15,36475.93,348239453264.58,4765.51,162
2016-04-22,Uttarakhand,Inspiron 15,46077.09,1601968609122.28,4220.3,160
2016-04-23,Jharkhand,Inspiron 15,54386.05,337159546537.01,6344.03,115
2016-04-24,Goa,Inspiron 15,45461.96,1609000258843.87,6180.34,157
2016-04-25,Arunachal Pradesh,Inspiron 15,47587.97,623958379677.58,2453.12,147
2016-04-26,Goa,Inspiron 15,48914.97,1766472103934.56,5245.66,158
2016-04-27,Maharashtra,Inspiron 15,44090.82,1893679978268.26,5981.25,160
2016-04-28,Nagaland,Inspiron 15,47551.16,382712341869.72,6132.58,121
2016-04-29,Chhattisgarh,Inspiron 15,46686.29,979083649624.25,2890.96,155
2016-04-30,Maharashtra,Inspiron 15,53023.16,1963876018509.1,7680.44,142
2016-05-01,Andhra Pradesh,Inspiron 15,35908.93,1018474128348.98,1226.79,187
2016-05-02,Odisha,Inspiron 15,40619.26,1740740292777.64,4193.49,165
2016-05-03,Rajasthan,Inspiron 15,54008.23,1218589892049.51,8021.91,126
2016-05-04,Goa,Inspiron 15,52805.28,813126825047.24,6075.04,141
2016-05-05,Delhi,Inspiron 15,44113.14,642988755499.15,3350.46,156
2016-05-06,Mizoram,Inspiron 15,47402.65,486123873063.57,7254.58,134
2016-05-07,Karnataka,Inspiron 15,40547.62,1547416563617.62,6106.52,169
2016-05-08,Chhattisgarh,Inspiron 15,38762.42,834426962963.75,8166.19,169
2016-05-09,Karnataka,Inspiron 15,44273.97,1071423378181.43,7615.23,157
2016-05-10,Jharkhand,Inspiron 15,42067.04,1035418412002.25,6490.97,172
2016-05-11,Mizoram,Inspiron 15,46673.12,1196830155542.95,5393.6,151
2016-05-12,Bihar,Inspiron 15,36554.69,1744596576686.65,2198.64,181
2016-05-13,Gujarat,Inspiron 15,54487.9,1963404752808.52,3352.0,132
2016-05-14,Manipur,Inspiron 15,54724.21,874409996290.25,4771.9,124
2016-05-15,Goa,Inspiron 15,48963.23,1672285952001.98,6393.69,146
2016-05-16,Manipur,Inspiron 15,45721.93,1552602809843.96,5623.37,162
2016-05-17,Manipur,Inspiron 15,41190.55,1189705007765.59,3593.66,163
2016-05-18,Sikkim,Inspiron 15,51275.9,1916489572862.67,1058.18,166
2016-05-19,Bihar,Inspiron 15,48694.62,480901579503.97,5466.15,139
2016-05-20,Nagaland,Inspiron 15,38252.34,307601999588.28,3570.63,179
2016-05-21,Maharashtra,Inspiron 15,53218.54,1722527737215.3,7611.47,148
2016-05-22,Kerala,Inspiron 15,51450.74,934384651604.12,1215.52,156
2016-05-23,Tamil Nadu,Inspiron 15,53996.0,1709240822993.41,6263.45,147
2016-05-24,Gujarat,Inspiron 15,49514.39,1796871389871.29,9473.27,147
2016-05-25,Maharashtra,Inspiron 15,47268.3,218669427876.24,2569.68,144
2016-05-26,Uttarakhand,Inspiron 15,43364.86,1778583049673.52,5244.85,160
2016-05-27,Manipur,Inspiron 15,53654.57,951806205201.9,1822.8,135
2016-05-28,Mizoram,Inspiron 15,52321.28,1069821729108.04,6631.14,130
2016-05-29,Madhya Pradesh,Inspiron 15,35904.37,1290525771077.1,5954.79,182
2016-05-30,Nagaland,Inspiron 15,35527.34,1860126952787.16,4666.29,189
2016-05-31,Kerala,Inspiron 15,42529.27,136320579416.55,5692.39,149
2016-06-01,Arunachal Pradesh,Inspiron 15,51211.07,1006002589803.85,9069.17,144
2016-06-02,Meghalaya,Inspiron 15,54745.52,1406671880618.07,2766.65,133
2016-06-03,Mizoram,Inspiron 15,38008.34,1473143219626.63,1203.08,177
2016-06-04,Madhya Pradesh,Inspiron 15,46882.61,1415811619920.5,8754.98,146
2016-06-05,Meghalaya,Inspiron 15,42617.82,355426745875.43,6194.05,131
2016-06-06,Meghalaya,Inspiron 15,54398.29,668851617906.19,9015.93,115
2016-06-07,Chhattisgarh,Inspiron 15,51842.38,781559498292.33,6372.51,125
2016-06-08,Tripura,Inspiron 15,51766.57,1628430694591.06,8291.45,150
2016-06-09,Karnataka,Inspiron 15,44373.86,629643757587.65,4867.06,139
2016-06-10,Uttarakhand,Inspiron 15,43296.39,500339431347.69,7748.74,147
2016-06-11,West Bengal,Inspiron 15,40468.14,1919151236172.38,9217.37,171
2016-06-12,Odisha,Inspiron 15,36127.51,116840241715.59,6149.11,158
2016-06-13,Assam,Inspiron 15,52294.45,1995859625795.76,2627.07,153
2016-06-14,Assam,Inspiron 15,51258.02,1385960467829.05,3419.18,154
2016-06-15,Arunachal Pradesh,Inspiron 15,54994.35,1674091668953.32,2787.8,132
2016-06-16,Andhra Pradesh,Inspiron 15,54932.74,659776853057.77,3221.71,141
2016-06-17,Himachal Pradesh,Inspiron 15,46108.63,127199027567.41,3757.74,134
2016-06-18,Gujarat,Inspiron 15,50379.75,1501952085266.91,5996.2,147
2016-06-19,Nagaland,Inspiron 15,53895.31,1684874734301.28,6291.92,156
2016-06-20,Andhra Pradesh,Inspiron 15,51992.95,1506904650711.69,4838.5,137
2016-06-21,Delhi,Inspiron 15,39946.96,371415545871.59,6538.79,148
2016-06-22,Uttarakhand,Inspiron 15,44010.88,1531513052288.24,1734.17,164
2016-06-23,Arunachal Pradesh,Inspiron 15,37583.19,1560953286004.52,1790.09,172
2016-06-24,Haryana,Inspiron 15,54081.02,1351226979773.1,2546.47,130
2016-06-25,Bihar,Inspiron 15,47123.49,1555620272311.61,5662.7,156
2016-06-26,Meghalaya,Inspiron 15,39572.86,1707250735387.69,2925.95,197
2016-06-27,Karnataka,Inspiron 15,48434.01,1265847817051.17,3549.56,138
2016-06-28,Jharkhand,Inspiron 15,47362.56,268348956542.39,4602.82,146
2016-06-29,Sikkim,Inspiron 15,42163.25,1026492838367.7,8306.8,176
2016-06-30,Uttar Pradesh,Inspiron 15,37271.15,247533735876.05,1124.76,136
2016-07-01,Arunachal Pradesh,Inspiron 15,48431.46,874331758961.62,6844.41,136
2016-07-02,Haryana,Inspiron 15,45406.15,873502329338.69,7019.89,149
2016-07-03,Mizoram,Inspiron 15,50446.37,225418703866.46,8187.9,128
2016-07-04,Delhi,Inspiron 15,45403.27,762759014542.01,9394.78,130
2016-07-05,Haryana,Inspiron 15,52043.63,310896387703.5,1181.24,124
2016-07-06,Delhi,Inspiron 15,46038.14,1635646899017.52,2384.05,166
2016-07-07,Kerala,Inspiron 15,46218.76,1900607249332.49,8975.54,148
2016-07-08,Madhya Pradesh,Inspiron 15,52533.07,237401302990.08,5126.67,118
2016-07-09,Manipur,Inspiron 15,43069.66,1914718893854.23,6081.32,163
2016-07-10,Tripura,Inspiron 15,37680.3,1092895538739.82,6967.24,144
2016-07-11,Nagaland,Inspiron 15,35575.65,669174788112.36,7111.6,172
2016-07-12,Madhya Pradesh,Inspiron 15,50102.75,246037943024.71,9385.66,118
2016-07-13,Karnataka,Inspiron 15,47406.19,1051186109333.79,9972.54,146
2016-07-14,Uttarakhand,Inspiron 15,49081.6,1609579534532.42,7481.42,157
2016-07-15,Maharashtra,Inspiron 15,39259.28,1443464306806.73,3584.99,162
2016-07-16,Uttarakhand,Inspiron 15,37727.43,195429421781.55,8917.77,151
2016-07-17,Madhya Pradesh,Inspiron 15,35290.89,238513487199.02,1442.99,159
2016-07-18,Punjab,Inspiron 15,42011.75,865459237002.01,3079.73,161
2016-07-19,Tamil Nadu,Inspiron 15,46798.35,661051938691.09,9076.47,136
2016-07-20,Uttar Pradesh,Inspiron 15,42844.88,541530213806.49,3305.72,145
2016-07-21,Maharashtra,Inspiron 15,43749.5,633908547926.56,2985.86,158
2016-07-22,Rajasthan,Inspiron 15,53083.17,1626617212264.08,2243.13,147
2016-07-23,Bihar,Inspiron 15,41965.11,1865533301900.52,8732.01,155
2016-07-24,Meghalaya,Inspiron 15,45279.79,869695119602.38,5500.52,140
2016-07-25,Haryana,Inspiron 15,50673.06,1821610904051.74,7074.04,150
2016-07-26,Punjab,Inspiron 15,42930.86,710841832370.98,3151.6,159
2016-07-27,Maharashtra,Inspiron 15,47441.73,1005230274053.2,7822.36,130
2016-07-28,Andhra Pradesh,Inspiron 15,52247.27,529455095850.4,7840.05,116
2016-07-29,Sikkim,Inspiron 15,53990.41,1316904480134.1,3813.38,135
2016-07-30,Jharkhand,Inspiron 15,37941.47,1960064118832.14,4696.14,168
2016-07-31,Chhattisgarh,Inspiron 15,53531.75,1246636882482.42,2887.21,133
2016-08-01,Meghalaya,Inspiron 15,44842.33,779846759815.74,9789.05,154
2016-08-02,Kerala,Inspiron 15,40164.89,1330853147382.0,6810.42,174
2016-08-03,Rajasthan,Inspiron 15,44182.72,333549289084.24,9410.89,133
2016-08-04,Telangana,Inspiron 15,54600.65,1788452252504.26,3730.47,142
2016-08-05,Gujarat,Inspiron 15,44852.36,1055859506481.69,8037.02,142
2016-08-06,Arunachal Pradesh,Inspiron 15,41575.03,953764509875.32,7892.73,155
2016-08-07,Himachal Pradesh,Inspiron 15,47668.02,1213143098061.69,7224.9,130
2016-08-08,Maharashtra,Inspiron 15,39802.91,1287089339299.86,9690.75,153
2016-08-09,Uttarakhand,Inspiron 15,36517.27,236374031830.37,4542.0,148
2016-08-10,Madhya Pradesh,Inspiron 15,37577.59,1396972720324.46,2176.46,167
2016-08-11,Kerala,Inspiron 15,37560.92,559670192599.51,7045.38,180
2016-08-12,Sikkim,Inspiron 15,38038.05,1456510001762.52,7563.79,166
2016-08-13,Odisha,Inspiron 15,37776.54,1662816109329.97,6175.55,153
2016-08-14,Delhi,Inspiron 15,47817.49,1627521164349.79,2861.36,161
2016-08-15,Nagaland,Inspiron 15,38637.6,1149751838074.99,5540.1,188
2016-08-16,Telangana,Inspiron 15,41913.35,1088322795390.43,3809.71,166
2016-08-17,Madhya Pradesh,Inspiron 15,52935.77,371464326544.88,4847.2,125
2016-08-18,Himachal Pradesh,Inspiron 15,44479.23,1573157685765.96,6806.97,158
2016-08-19,Odisha,Inspiron 15,48351.15,615677822848.76,7706.93,131
2016-08-20,Maharashtra,Inspiron 15,38446.4,1043721303354.1,3090.02,168
2016-08-21,Tamil Nadu,Inspiron 15,38845.78,640120776562.28,4647.93,149
2016-08-22,Assam,Inspiron 15,35817.37,354273889699.42,3422.45,153
2016-08-23,Chhattisgarh,Inspiron 15,38378.7,1296159624094.3,2787.68,178
2016-08-24,Haryana,Inspiron 15,40571.81,203230866163.52,8050.48,147
2016-08-25,Punjab,Inspiron 15,38540.21,1522425944839.78,9183.27,168
2016-08-26,Mizoram,Inspiron 15,36774.05,703414910996.12,4332.09,165
2016-08-27,Kerala,Inspiron 15,37412.72,100255916708.52,7761.51,157
2016-08-28,Manipur,Inspiron 15,44215.58,1071145364550.74,9072.96,136
2016-08-29,Manipur,Inspiron 15,39126.67,189018626202.45,8615.12,135
2016-08-30,Haryana,Inspiron 15,42285.4,624722159859.71,2645.32,155
2016-08-31,Rajasthan,Inspiron 15,45068.35,1443255326165.86,9606.63,156
2016-09-01,Rajasthan,Inspiron 15,48807.9,219110281081.55,4390.09,130
2016-09-02,Gujarat,Inspiron 15,35786.24,1694743135476.4,4053.17,189
2016-09-03,Madhya Pradesh,Inspiron 15,50988.21,107257853051.31,1561.88,115
2016-09-04,Delhi,Inspiron 15,47558.01,568965351483.61,5375.56,133
2016-09-05,Manipur,Inspiron 15,36635.18,1507717706688.94,1981.12,185
2016-09-06,Jharkhand,Inspiron 15,52471.57,700913284485.68,3236.86,140
2016-09-07,Nagaland,Inspiron 15,53417.45,293595537325.43,3852.48,118
2016-09-08,Mizoram,Inspiron 15,36221.56,784444445720.81,8279.44,170
2016-09-09,Arunachal Pradesh,Inspiron 15,40537.55,613747244130.6,8879.4,132
2016-09-10,Kerala,Inspiron 15,51124.03,1701152614105.05,3722.2,151
2016-09-11,Karnataka,Inspiron 15,49965.19,695361043411.77,8728.28,129
2016-09-12,Telangana,Inspiron 15,38690.42,1598971696374.41,8715.08,159
2016-09-13,Sikkim,Inspiron 15,39186.99,1794557075140.4,7881.86,171
2016-09-14,Tripura,Inspiron 15,42409.44,924253097195.41,2320.26,151
2016-09-15,Tamil Nadu,Inspiron 15,44690.46,1828891973323.34,7212.91,162
2016-09-16,Odisha,Inspiron 15,47365.1,816904302530.07,9505.22,134
2016-09-17,Tamil Nadu,Inspiron 15,42378.27,1931748991331.21,7142.86,153
2016-09-18,Goa,Inspiron 15,44250.69,269650096598.59,3984.55,134
2016-09-19,Jharkhand,Inspiron 15,49949.42,1405336606356.16,5505.21,143
2016-09-20,Manipur,Inspiron 15,35733.66,1038246676868.16,6811.53,170
